City,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019
Browns Valley,258436.5642,259033.5544,259102.9358,259108.6583,258647.8418,257761.9809,256749.3833,255779.182,254994.5149,254107.1324,253167.9194,252480.1272,251858.9718,251191.1563,249902.4217,248185.6532,246338.1396,244555.299,243337.2153,242172.0115,241281.2429,240301.7858,239683.723,239798.4552,240082.3807,240845.6441,241758.1872,243447.9606,244573.6165,244967.6342,243682.967,242570.2657,242481.2163,244537.5594,247463.9313,251536.9608,255696.6995,259477.2781,261984.4079,264479.4576,268985.9563,273624.507,276172.4121,276594.9707,277630.4152,281177.3623,286741.1446,291863.3295,296592.7999,300334.1439,304480.3613,308063.8806,311170.7312,312639.031,312737.7183,311335.0318,310426.601,310272.3133,311193.5608,313404.4884,316673.129,321389.5197,326243.0378,331874.2008,336471.8721,339712.5985,340266.1303,340189.9493,340765.5516,342846.0908,345465.6043,348188.024,352110.0591,355875.8182,359219.9439,361271.1608,362862.0931,364232.4198,363917.6232,362803.4166,361048.5627,360468.3885,361273.7482,362818.6967,365459.416,368990.8668,373774.3569,378760.9001,383166.9046,387404.1882,390514.2826,393187.3305,395701.4259,398959.1954,403241.5676,407473.5124,412646.9132,416567.5521,421181.6514,424888.6768,428906.4265,430990.9715,432066.7011,432003.4312,432132.2722,432454.3231,433168.6101,433590.7636,433206.6484,433672.0451,434616.8452,436069.0019,436839.398,438618.4705,441278.3339,444701.2422,447016.6548,449291.3734,450754.1379,452337.4269
Hamilton City,78463.7901,78794.46006,78934.74275,78742.53727,78806.52996,78754.97331,78151.32093,77122.12624,76370.08014,76418.34386,76535.05332,76661.8823,76674.83662,76725.72628,76736.82279,76468.34056,76135.08573,75942.9022,76964.04205,79049.29403,81616.61924,83437.63736,84177.55126,84820.07774,85225.3692,85755.79531,85942.90029,86097.07499,86853.6421,87897.94996,88694.35343,88620.66832,88269.25624,89445.33506,91711.64199,93886.48266,94531.3477,94043.26342,94049.75749,95621.13513,98699.77429,102559.5999,104177.4449,104533.697,103463.0962,103401.5232,104418.8335,105352.5881,106568.8912,107307.8814,109427.6374,111992.8628,115236.1322,118051.5833,120022.5863,120513.209,120487.6174,121181.0399,122765.3983,124238.8835,125009.6861,125624.5181,126454.7572,128176.7351,130185.2755,132182.1628,133296.4138,133951.008,134269.6363,135492.7423,137272.8414,140086.2098,143080.493,145833.8932,147227.8214,147827.4652,147302.843,147580.6969,147488.7298,147766.4873,147778.1891,148517.7537,150074.1206,151891.6134,153182.5009,154656.8876,155616.5291,157110.8577,158181.3069,159676.7345,160963.9433,163238.1632,165060.0416,166758.7558,167642.6608,169091.7212,170412.7546,171574.7779,172497.5054,173432.849,175130.5663,176590.7503,177999.8166,179419.7639,181403.1146,182718.5605,182663.6582,182980.9366,185005.7688,188087.0874,190927.1098,192972.042,194558.2106,196266.4825,197715.5674,199115.5879,199307.8454,199949.8568,200635.927,201921.3755
Stevinson,186994.8051,185649.3735,185683.0409,188808.2194,192333.4031,192211.6879,188990.6062,186699.7532,187331.3658,188507.9675,189329.428,191715.0527,193766.4181,195135.6549,192807.8801,188332.6801,184139.1893,182316.8896,182538.6295,183160.6823,182954.1015,182550.7552,183436.1311,182723.2706,180405.5949,176256.0932,173443.2132,171568.7,170919.7738,171441.132,170480.8647,170412.6021,170422.0532,173720.8708,176715.1168,179636.8364,182231.7185,185014.5594,187523.5843,190116.7147,192163.9388,195286.5442,195358.1988,195236.6374,194349.8474,197596.7045,202022.6129,206050.8358,209702.6657,214546.5224,220942.1678,227169.8136,232437.8015,237175.843,238533.5965,239563.1684,241078.1323,244520.1719,247063.4121,249392.3309,254191.8883,260876.1709,267755.1609,273531.4693,277040.977,279435.3225,277287.4924,276962.1428,277568.2398,283152.2233,288069.8076,292599.1473,299281.1144,307270.207,316232.3347,319047.6161,320548.5986,319393.9239,317436.2266,314234.594,311698.9533,310956.6408,310791.0348,312323.8397,317106.3545,323347.4399,328475.539,332540.1815,336166.161,339293.3147,339787.1296,339434.2156,339977.7501,341974.6068,342609.7759,342137.2205,343916.8739,348827.6638,355835.6408,361146.1141,366786.7686,371260.4877,375991.9091,379260.947,380805.9885,382327.1061,381357.1701,381587.605,381376.157,382422.9994,384960.2993,387418.9233,389569.1415,390529.2211,391653.8223,394267.7312,396202.908,398890.957,401974.4291,404138.3431
Walnut Grove,280396.1082,277706.4618,274852.6612,271486.1479,268924.241,265934.8135,262484.0044,259496.4303,255102.6895,250894.353,246165.7938,243491.2678,241654.475,239969.0936,238967.2123,238038.4466,235338.0401,231245.9354,227061.8809,223380.2731,221059.1307,219429.8851,217950.4449,216692.2216,215945.5038,216879.5407,218735.3238,220762.5503,223130.7683,225514.1134,227021.2235,228078.8242,229256.6258,232163.2235,237144.0659,242838.9202,249926.0143,255513.4897,260204.7648,263937.2152,269610.5031,276439.4361,282353.4184,286970.222,291077.3187,295232.3969,298159.9876,299039.6259,299999.4496,302204.6623,307003.5961,311216.4637,313752.7946,313823.71,313174.6272,313301.4537,314271.019,316334.8287,318337.5933,321288.8293,324668.3087,329214.5066,334374.5559,339215.3543,342729.3164,344347.96,344226.5817,344930.5914,348498.7634,353425.1733,358258.4825,360646.5294,364021.2055,366636.4135,368600.9233,369793.0414,370930.2584,371090.5477,370122.1991,370135.0486,373123.1977,376686.6815,380396.3425,383116.7717,386327.5307,388616.1116,390895.6519,393714.8785,397274.4934,400936.0057,404419.6755,407934.3034,412362.1,417027.3404,420739.7821,422459.3371,423038.5964,423986.4602,426139.0382,428588.1539,431964.8234,435531.352,438628.0881,439640.7173,439955.4849,440528.5059,441240.0227,441307.0509,440897.89,440694.6924,440209.459,440030.8609,439906.3957,441423.0658,443453.0461,446493.9687,448452.6111,450109.0817,451625.5556,452811.88
Bodfish,68779.26398,68701.3231,68524.77381,68852.2083,68825.59628,68589.14532,67721.1983,67495.82615,66981.48352,66768.03589,66587.46335,66587.10406,66458.18771,65902.3062,65504.489,64928.26883,63962.15102,62718.2699,61583.62807,61084.74921,60795.10023,60791.61394,60971.44801,61450.05278,62016.86875,63276.30271,64854.08493,66718.5821,68329.58659,69803.38485,70371.41851,70905.01519,71185.59115,71790.2246,72057.15109,72669.79949,74137.33765,76180.23195,77657.68674,78695.93508,79172.11207,80547.31909,81238.76589,82177.12863,83040.36615,84590.71448,85785.75363,86504.4806,87114.57732,87999.59044,89342.36838,90580.60224,91563.53911,92273.49891,92679.92777,92797.1514,92278.37162,92158.3498,92786.95281,94203.09956,95764.41264,96405.11566,96658.33067,96392.89352,96377.74078,96244.83383,95603.07654,95327.06635,95201.17068,96092.20313,96644.64416,97481.94886,98642.963,100180.4301,101298.0071,102196.2641,102565.4802,102745.5224,102283.6888,102279.5251,102506.4998,103385.9295,104471.2415,105667.9618,106447.8848,107014.2345,106987.0045,107191.18,107140.6549,107867.0799,108554.2985,109307.6213,109897.0782,110416.6058,111479.2248,112803.4877,114184.2056,115259.5494,116383.3489,117266.0585,118045.78,117935.0761,117907.9077,118288.2074,119813.1446,121255.7747,121920.5363,122055.6198,122687.143,123632.6453,124245.6588,124414.2205,124539.9744,125327.2238,126407.1806,127605.0865,128303.4478,129233.8686,130051.3601,130769.3781
Ballico,,,322709.0046,334218.8336,338706.0973,345143.2672,344692.5126,344230.8765,343891.8501,341329.4784,334991.7555,330627.6626,327097.9707,326211.7459,322061.0444,314234.1436,307178.9099,301675.6658,299780.2177,296944.1865,294791.6706,293174.3245,293447.989,292678.7335,290372.2458,284094.9183,278788.7971,274311.0684,273899.0325,275671.1989,275044.1431,271571.1171,267049.725,267018.7624,269668.0791,275262.7446,280975.7088,285874.4016,288361.495,291989.0774,296726.9987,305070.9245,309293.9793,312421.6102,313484.2763,319159.5989,325640.0805,331169.371,336089.9888,341291.3141,346678.1811,352330.2764,360021.7746,368140.5489,372893.1098,374246.9462,375078.0726,379180.9424,385514.9078,393646.0389,401157.5505,408519.4338,414882.5535,422100.9816,428968.1075,435719.2978,436907.9773,437303.3131,436563.948,439376.5255,441981.7997,446085.408,452019.3931,457744.5037,460926.2866,460175.0399,458806.7629,458547.4184,458636.2623,459439.326,460054.4824,461924.34,464012.955,468053.069,474109.3606,483065.7651,491201.7837,498439.0714,503298.4168,507853.9821,510686.8162,512483.8918,513820.0854,516126.8192,518837.0256,522098.9742,527327.3313,533719.6633,540074.279,544314.8987,549805.6666,556172.2108,562234.8473,565132.2553,566176.0526,567991.0508,571302.0523,573406.5853,573345.2018,573188.6861,575474.7193,578742.1087,579518.1488,578960.0139,577451.519,576582.8414,575115.8184,575164.9893,576351.202,577429.4978
Bayside,480687.4365,481996.845,486283.3027,490347.6879,491257.1846,490842.342,490635.0253,495217.7234,497717.4656,500867.1021,501481.4536,502621.3388,503470.0775,502619.5683,503114.0271,502667.0136,502028.7845,498031.0608,498017.1108,492091.8326,485414.1005,476367.4882,473378.1345,471082.0841,468365.8206,464241.7861,462960.8434,461222.9416,461005.5731,460068.0613,455384.1923,448496.6276,441958.7076,440879.8405,441411.8536,443448.9231,446222.4068,449620.8276,451232.0046,452069.9335,454439.4556,457268.4558,455508.9065,451086.569,448323.7088,449683.2808,453465.8805,455611.2115,458161.4368,460949.2399,465366.0052,467659.1903,470519.8935,472024.7491,471045.4497,467905.2381,465426.2621,467372.3463,471531.7428,476433.9719,480623.5884,484554.6536,487851.1766,490990.7756,494052.136,495319.4959,492299.6679,487212.5662,484988.133,489021.4802,495869.9766,504177.3409,511801.5025,517646.7644,518637.734,517907.9164,516270.7038,517001.3757,517039.5406,516780.1273,517096.4003,519955.6975,526190.5096,533390.3725,539390.5356,545340.6005,549082.3309,553082.7203,553748.7146,555364.8321,557121.0818,560614.5128,562979.4666,566581.4695,570155.7377,575715.2607,580325.4756,583905.5917,585684.1893,587033.4147,589214.2517,590624.72,592488.7937,595165.8826,597520.2086,598550.6279,597018.3764,597038.443,600146.3945,605553.2187,613135.7705,620002.4903,626613.5959,631411.7105,634067.1446,636288.8348,636940.5727,638344.6483,639049.0108,640467.8249
Mountain Ranch,176536.9217,177419.347,177542.4902,177447.1986,177179.7775,176569.3051,175777.6449,174973.2257,175257.546,175833.6681,175959.1197,175685.7532,174645.6664,173933.1059,172639.4466,171742.3215,170817.4043,169842.4247,169015.9069,168224.139,167346.3762,166574.4273,164680.8048,162876.027,161607.224,161931.9547,163157.8877,164159.4224,165926.5045,167505.2152,168811.9867,169043.5681,168895.2148,167986.6653,167130.7481,167513.8882,168487.844,169747.273,169928.838,171267.1212,174291.9619,178761.3459,182291.2219,183973.5841,183744.922,183392.5611,183069.5066,183944.9531,185698.0384,187782.5011,190513.5116,193383.9619,196832.584,199226.2659,201517.1419,203315.2392,204528.6415,204007.1985,202395.2968,202404.6135,203853.3185,206065.4703,208211.628,211058.2814,214703.3859,217835.3172,221085.6172,224168.6306,226922.192,228500.7635,230517.3923,232898.3515,236935.0723,241585.2102,247001.2679,251648.7443,255827.4227,258712.5549,261316.9738,263387.7702,266050.2362,267342.8797,268292.3316,268943.1846,271279.9532,274032.9188,277084.258,280044.4543,282089.513,284364.1034,286765.7097,290191.063,292760.5255,293834.4516,295510.4706,298373.6914,302407.2288,303498.9849,303251.271,299796.4449,296639.4923,293874.4273,295245.27,297147.8507,297532.2079,295180.0046,293771.0922,292421.726,293727.0346,296097.1989,300894.2733,304316.024,306221.9513,307367.307,307743.394,307723.9726,305876.2967,303384.1891,301316.9128,300141.8337
Pearblossom,142392.4365,142425.617,141735.4813,141834.3485,143496.5114,144076.4796,144515.853,143653.7896,142707.5518,141942.8992,139635.238,137401.6829,134713.2213,132926.1585,132246.1786,130949.1968,128681.5293,127122.3682,125761.8287,126790.1266,127036.6368,126939.347,126025.9971,125423.863,125720.6376,124871.8371,123197.9921,121314.03,120278.1129,120609.3004,121315.2447,122904.6036,124813.6737,127339.9588,130395.9922,133224.8983,135288.7259,135605.5804,135506.6399,135895.3597,137394.6626,140174.4272,143754.4328,148001.8823,152464.6356,158309.1027,164008.4737,169655.7811,173010.3284,174623.5648,174997.047,175840.9857,177010.367,178091.9014,179318.637,181875.3149,185867.4913,188953.4517,190857.8253,191467.9747,191384.6332,190747.1598,189085.1673,188604.0203,188951.2163,189845.5547,190008.1142,189152.5056,188476.7481,187578.9959,186692.2966,184729.9898,184235.1844,187042.5169,192424.684,197961.9385,202346.2206,206284.4436,208047.7593,207536.4554,205046.5808,202731.1797,201116.5233,200147.2961,202724.8572,208562.7244,216904.9286,224357.2651,229815.5437,233627.2556,234418.4372,232864.6569,230820.0592,230017.2622,231040.1747,232175.4702,235331.1023,239839.5573,245186.2468,251114.3872,255864.5245,259835.616,262949.101,266811.4029,272813.1114,278841.5355,284928.6921,289352.4254,290948.2053,289208.7052,285180.3776,282180.3319,281085.5134,281336.5082,282482.0848,285259.5559,289095.5608,293114.9309,297511.3677,301585.4072
Diablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189386.416,2186003.038,2183383.364,2169032.262,2153080.748,2135179.204,2125461.948,2117308.461,2111529.622,2106429.288,2102877.161,2095070.829,2098344.433,2105592.581,2127938.981,2145000.633,2163249.622,2178318.584,2190699.242,2197455.923,2198795.286,2201491.809,2212521.518,2235322.548,2262333.946,2278937.389,2283088.767,2282226.823,2290475.032,2294773.294,2296304.069,2289440.916,2287137.549,2287152.424,2286339.927,2280314.579,2272389.399,2270932.418,2275477.102,2284334.22,2289687.609,2291229.91,2283981.482,2275855.787,2272302.704,2270869.787,2269873.311
Prather,284490.8143,287523.4219,291019.4249,292649.3049,292197.8445,289361.983,283156.8432,275711.6773,269072.8434,266106.5649,266026.1615,266447.7547,263995.606,258874.4067,252659.344,248682.5993,246388.1149,246035.6047,246484.8682,244915.9465,243387.005,242765.1248,243407.1741,242926.1253,241054.0722,240128.8926,239155.5872,238478.8551,238202.5278,238290.7371,238465.5306,239330.2132,241197.6717,243977.3099,245542.4163,246640.9394,247228.0441,248835.4807,250525.8181,252421.2045,254595.7588,257522.1116,261227.4198,265212.7883,268823.6223,272317.7545,275196.399,276999.39,278652.1802,280929.1573,284705.5532,287888.117,290570.6903,292089.0537,293187.8712,294262.8477,295951.256,297913.1269,298680.8173,299644.5358,300707.3852,303021.7787,304568.9765,305866.0682,307217.0863,309282.3875,311844.9672,313762.6166,315421.0558,316960.1312,318401.0432,319379.9686,321172.0288,324011.3516,326274.1912,327175.7163,326930.3353,327112.6024,328182.1607,329737.2667,330883.0808,331276.9587,331110.1673,331351.9374,332651.8095,335273.387,338510.1029,342079.9111,345232.4617,348701.9038,351634.5178,354675.9693,357145.1484,359083.8142,360494.1289,361340.4288,362924.8776,364364.2797,366823.0982,367923.1418,368980.3129,368482.9096,369477.3399,370698.4344,372692.7146,373832.9614,374677.8324,375337.4752,376943.2748,379202.4665,382397.6056,384953.1485,386589.2371,387664.8891,387687.6159,387688.5577,386723.3832,385928.0183,385885.4993,386550.1354
Potter Valley,282797.3458,282066.3158,281589.9889,280898.2861,280581.5686,279400.7772,278442.6726,276699.9532,275600.3823,275256.5212,275253.5326,274727.5891,274410.9303,274226.0744,274429.7901,274543.3031,274195.3982,273239.7847,271233.898,268600.6812,267085.7971,266693.887,267466.8864,267130.5515,266827.8496,264572.9397,262326.329,258516.4473,256179.3019,254494.2526,254477.5541,256369.8414,260566.0804,265481.509,268522.368,270817.1022,273898.8923,276724.6942,279115.4592,279927.9195,283356.1486,287242.6135,291559.6402,295726.7587,299491.2963,302472.5796,303483.3356,303263.6818,304826.5156,307158.2605,311666.9583,317936.256,324811.0247,329428.2583,329357.0635,329285.988,330304.9211,335814.4286,340770.2171,345457.6837,346239.5108,346925.2861,347535.3056,350465.0387,354932.5472,359186.6425,361018.4442,362313.3126,365171.4322,371129.1477,375994.6777,380318.3829,382833.6155,387065.0537,389436.9277,392168.2274,393252.9061,396809.3443,399405.4568,402669.4515,404302.8081,405339.1193,405794.2891,406739.057,409766.7681,414260.3853,418826.3264,422974.0443,426014.5317,431618.8363,438874.2024,445809.8969,451411.1751,456261.9819,461057.949,462392.7764,463059.856,465258.1964,469685.2196,472333.3101,471897.6964,468414.4107,464689.0498,460429.574,456197.6583,452469.1674,450691.6206,450553.4758,451670.253,452373.5859,456163.1869,460907.9923,468432.7318,477107.6157,484963.409,490572.5409,491629.6721,493357.8797,497310.165,502685.7715
Friant,328454.7383,331053.9367,333119.7338,333076.7862,332229.2073,331469.5846,329495.6212,326717.5779,323962.2888,322005.8972,320846.6419,318751.8045,316286.0629,313157.7523,310848.5979,309718.8,308761.1797,308569.9525,308491.7505,307206.3196,305251.1688,302697.8749,301648.2146,300171.2081,299044.8968,299489.3892,301954.0105,305002.0895,308775.1472,312664.78,315764.0359,316613.5836,316886.93,318033.7585,319622.014,321978.5268,324175.0896,326694.7351,327334.2757,327841.9219,328546.9349,331391.2713,334205.4428,337582.6961,340111.6439,344717.5504,348711.2197,351858.5143,352590.7366,352937.0951,353761.9523,355563.4429,358055.2187,359741.3993,360504.8283,361229.8083,363229.4949,366069.6929,368694.0403,371423.2445,373152.256,374980.2919,375893.7146,377609.9747,379285.4542,380656.3768,381590.9863,383293.4373,386665.4386,390483.424,394060.5949,396618.9678,398178.2925,399324.7761,399259.1129,399051.3797,397790.6717,396793.5623,396164.7365,396399.3574,396917.5873,397913.9952,398759.8999,399684.7682,400722.7934,403071.2661,405524.6208,407576.6732,408153.6291,408442.4222,409344.9558,410804.2453,413213.7889,415429.2113,417791.8986,420193.0439,422184.6945,423628.507,425785.574,428367.7637,431323.1981,433307.2401,435244.0377,437338.2019,439103.9155,440951.7739,442154.7358,442941.02,443143.8622,443615.2596,444000.7816,443847.1116,443081.4973,442530.6454,442087.6962,442657.2101,443571.9982,444687.1237,445267.1045,445594.4889
Etna,150711.9012,150477.026,150126.1488,149672.2219,149437.6357,149021.943,148351.4107,147668.6509,147106.0493,146677.699,146248.0522,145907.2679,145891.2795,145827.4208,145414.7711,144692.3775,144035.6649,143466.5876,142486.9218,141295.0076,140124.678,139409.3363,138981.707,139084.3022,139579.8194,140178.7762,140813.8866,141124.156,141394.048,141849.3307,141564.0327,140760.1374,139883.7548,140224.8461,141283.4228,142357.9604,142998.363,143110.832,142879.703,143168.9125,144722.0118,147645.5194,149550.7807,150536.4746,150449.283,151075.3546,151769.4635,152790.8271,154461.9699,156909.1715,159646.1452,162016.9848,164223.4238,165342.6569,165458.8545,164968.2339,165003.3191,165327.7038,165590.597,165726.9376,166255.3762,166691.9928,166770.647,166620.9179,167031.6571,167953.5838,168867.0797,170000.6537,170955.3107,172372.7632,173488.7366,174643.0622,176537.5799,178414.1265,180222.0767,180920.5078,181136.494,181297.6047,180866.6289,180549.8992,180143.543,180601.4429,181442.2698,182204.5414,182699.2273,183258.8639,184365.1458,186026.0478,187329.2629,187601.5644,187207.1911,186802.0973,187317.2489,188195.6973,188912.5654,189221.358,189518.5126,189893.1475,190698.6313,191996.5374,193280.3613,194564.5358,196249.7579,198291.9501,200455.6907,202292.0736,203890.1425,204932.6,205453.526,206138.9185,207109.6252,208661.5639,210192.8068,212092.6551,212966.1947,213486.0346,212797.0063,212688.4866,213354.352,214582.783
Big Sur,1152564.769,1165634.841,1171264.1,1152955.869,1146538.851,1148143.544,1145218.622,1117893.105,1077878.317,1058636.257,1058598.227,1080109.788,1117792.312,1141372.429,1142496.593,1117246.964,1095648.207,1071684.766,1055962.519,1029490.534,998207.0971,967239.5946,950416.576,963175.2826,994245.133,1052992.774,1115005.58,1179336.425,1223801.797,1251039.573,1254453.336,1243640.805,1228016.297,1218654.364,1215411.385,1235519.829,1258069.815,1295069.594,1322321.298,1351788.702,1368681.918,1382154.908,1397021.214,1421515.777,1442719.844,1463105.961,1472074.008,1479226.606,1463928.584,1455382.361,1455753.033,1479682.906,1496192.86,1494551.546,1469285.979,1442707.121,1425619.746,1429063.283,1436507.797,1439762.234,1444325.547,1462335.409,1488768.903,1509414.351,1524040.813,1526594.685,1510721.414,1492904.389,1493234.159,1516351.873,1546580.877,1576114.629,1614943.409,1672719.977,1721241.981,1758958.228,1762169.092,1772350.651,1763351.76,1762203.144,1748158.361,1741969.556,1723274.551,1716420.288,1715354.294,1738883.391,1750749.498,1764325.165,1768440.116,1794943.58,1818997.584,1844565.528,1842144.873,1843695.527,1835729.711,1829651.733,1829777.762,1838414.057,1865140.544,1886467.751,1913242.145,1929255.957,1935502.18,1935752.522,1930190.993,1955497.772,1985225.561,2015161.229,2005621.23,1971766.906,1942524.215,1927475.641,1928423.289,1937105.827,1938617.371,1930953.341,1915315.487,1911012.774,1914271.905,1906114.641
