RegionName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019
Florin,177449.5955,178367.352,179254.1361,180795.6505,182697.3856,184897.7347,186720.9407,188554.5848,190770.2082,193481.9745,196165.3224,198709.4987,201434.6749,204342.0688,207249.997,210214.1497,213287.9128,216306.7168,218921.0272,220899.3575,223029.7817,225066.1821,227228.8511,228880.3118,230509.6889,232181.3,234080.4003,235758.9647,237371.3336,238819.7293,240652.843,242737.0616,244751.5688,246917.6943,248780.0512,251261.7674,254102.8655,257433.4467,260506.062,262971.0439,265301.34,267175.8316,268352.4465,268715.822,268867.2303,269106.2607,269269.6031,269418.3847,269848.1168,270879.3301,272336.1969,273574.0328,274511.3026,275530.4529,276602.883,277906.8833,279243.0691,281006.1718,282961.1342,284803.7782
Olivehurst,189874.3041,191127.081,192035.9416,193222.0589,194789.7071,196343.2522,197360.4163,198366.7305,199376.6518,201002.0729,202843.0897,205224.7214,207828.4001,210212.0687,212206.5231,214118.9332,216134.6723,218173.5353,220055.9708,221948.4686,223755.1355,225362.5705,227073.0405,229176.8489,231831.0799,234975.8982,238208.3842,241028.8519,243061.5908,245318.2701,247631.8177,249903.3552,251507.4318,253055.0064,254892.2397,257261.9618,259913.9488,262694.4541,265727.0354,268523.2522,271389.8957,273507.7458,275148.0817,276212.6996,276787.6223,277531.4003,277883.1588,278630.7893,279918.1555,282441.155,285468.207,288120.3531,290180.959,292159.6613,294093.6622,295623.848,296760.9575,298065.151,299905.2195,301967.4946
Atascadero,406789.8985,410128.521,412950.4898,416240.7092,419063.229,422088.1278,423368.4544,422720.7177,421147.6125,419148.5978,417199.0634,414450.9943,415346.4939,419866.0428,427748.1147,435302.7674,441328.0237,446451.8838,450366.5261,454225.2279,458334.3506,463461.7556,469231.4054,475264.461,481184.2457,486074.3073,488822.151,489515.0609,489365.3596,488800.5585,488648.8293,489571.6576,493113.8733,498122.2652,503532.0118,509298.4077,515157.5945,520628.6402,523367.4536,522754.8798,520886.3891,519431.1519,520049.6132,521572.4254,523467.4525,525453.5292,526824.9119,527197.6166,526888.9896,526558.2451,526750.2418,526772.1863,526375.1087,525511.3025,524840.036,525275.2411,527435.0364,531106.4155,535563.9078,539516.851
Shingle Springs,370168.574,372042.9537,373890.3765,376024.755,378940.6316,380878.451,381591.2513,382662.0023,384692.623,388466.6999,392619.2239,396777.4573,400389.077,403236.305,405485.1764,407523.9978,409703.9917,411863.7083,413585.2253,414300.2721,415071.1055,416924.8817,420366.1223,424617.2282,428618.8893,432166.1363,435547.3925,438907.5619,441353.0737,442931.3044,443346.2511,444365.8354,445851.5739,448803.0147,452359.9249,456340.9344,459999.3996,463360.985,467080.4558,470919.5749,474561.8688,476604.6219,477650.6024,478033.8767,478445.7666,479043.6156,480045.5473,481283.6269,482756.3651,484175.5853,486668.5179,489445.8648,491865.4208,492928.5277,493207.2906,493309.7299,493556.091,494291.9071,495721.3993,497088.7728
San Carlos,1394420.745,1418738.215,1441591.052,1457706.334,1473990.19,1492274.294,1510412.508,1525391.08,1541744.024,1559181.381,1576798.835,1590264.283,1607987.012,1633293.622,1650999.349,1656426.116,1645744.869,1634226.719,1620677.483,1610047.139,1603140.805,1597666.013,1595638.238,1600966.857,1615753.046,1634627.166,1647784.031,1657724.564,1664005.46,1675227.893,1687075.301,1699082.488,1713439.255,1731984.508,1755084.516,1781030.313,1812559.495,1843265.792,1870466.177,1895687.098,1923340.81,1941241.068,1941563.971,1933624.106,1929550.666,1936530.768,1941948.35,1938152.232,1922084.933,1889992.498,1860540.638,1840738.693,1833089.769,1830364.902,1830725.86,1843126.629,1861031.651,1872942.394,1879604.88,1878032.772
Red Bluff,166895.3683,167596.0142,167274.6871,167970.7166,169222.7524,170876.1536,172308.2078,173339.8597,174639.5308,176187.3147,177674.0754,179129.9149,180484.107,181595.6406,181933.6207,181848.0545,182024.4312,182609.9279,183077.0897,183409.0471,183690.6203,184211.7301,185095.6652,186819.5573,188274.1907,189475.8935,189993.1314,190747.3758,191510.8969,192733.6256,194446.5984,196708.5639,198821.2255,200968.4546,202442.6025,203576.3535,204361.849,205186.712,206480.7066,207642.6107,209182.9637,210327.3941,211289.1674,211460.7248,211585.5783,211901.4601,212384.0244,213080.3459,214025.0491,215712.223,217930.4935,220649.0332,223204.6682,225617.5796,227549.8778,229356.0177,230947.6476,232734.834,234753.2514,236925.9158
San Lorenzo,445330.8936,449504.7312,453379.8252,457661.1444,462452.0315,467821.0501,473576.4292,479759.7949,486210.7911,492777.3457,498765.4027,504559.2418,510409.989,517111.5393,523167.9588,527943.6095,529863.711,530287.4301,530592.9012,532094.2421,534111.8803,536586.8158,539596.0325,544150.6479,549401.1489,554906.7702,559410.4447,564465.7916,568924.0765,573597.7056,577333.5257,581815.7189,587392.7211,594154.3483,601039.4992,610630.2617,620736.6451,631309.6059,639310.3821,646286.5636,653324.6453,659557.3429,663541.1324,665210.5784,665359.1818,665746.2477,665586.3232,663877.603,661541.3447,659075.5871,658008.1703,656993.7789,655764.6312,654649.7257,654612.814,656232.5636,658062.7132,660544.6729,663702.4966,667666.853
Goleta,714148.9012,717421.3698,719801.0382,722908.6511,725896.937,727120.4638,728223.5503,729213.8653,731941.9414,734737.5246,737907.3513,741346.8261,750154.6897,761570.7606,770838.0315,773393.441,772027.3842,771482.9556,772176.2046,774331.1964,776807.1928,779270.5498,782174.8302,784975.7941,789650.2473,793524.6651,797707.9954,800376.5631,801993.5871,803210.5801,802163.8937,801332.49,801122.6295,804430.3292,808441.9353,814106.4468,816004.8977,816792.9034,815560.7219,816761.6275,820174.2134,823073.0007,822811.7164,820663.4331,819147.2027,822182.8818,826480.8943,829668.1343,829190.5123,827111.9164,826204.1291,826920.6234,827823.2076,828045.959,827818.0651,828400.5797,828744.2077,829220.562,830073.4202,831505.6451
Tehachapi,209465.5951,211429.7585,212995.2297,214521.739,215788.54,216918.6727,217358.1287,217895.5502,219012.5647,221489.932,224186.4474,226734.3231,229215.5429,231702.5023,233313.3529,234435.9871,234787.0231,235493.6313,235199.8607,235327.9746,235650.2153,237274.1544,239131.2908,241474.2075,243819.6001,246212.4165,248401.5097,250447.7853,251802.4716,252829.8121,252966.5409,253534.9254,254495.583,256399.4771,258401.4375,260247.8862,262164.5783,263976.9738,265654.4526,266980.0147,268122.1158,269138.0697,269674.3686,269904.3713,270152.5872,271124.6922,272428.3903,274044.4996,275441.1963,276904.644,278045.7902,278842.0814,279239.7257,279798.7694,280433.9265,281239.9812,281859.4301,282731.3049,284191.2444,285991.3538
Monterey,632105.2902,634814.6231,637365.5343,641188.0866,644195.1209,644827.3099,645557.9018,648410.0497,654222.7935,661425.7656,667470.2819,674357.1897,682007.7363,690989.4201,696908.5874,699589.3342,699701.653,699813.6111,699480.8678,700555.9218,701501.6615,704897.1857,707409.6339,711800.6674,716740.1389,722716.1599,728946.397,733862.5718,736924.7541,741423.4233,746163.7185,751155.8106,754066.822,757350.3945,760303.6521,766095.3384,771359.4148,777915.0534,780217.2411,782282.5545,785541.2303,789976.1653,792766.438,794437.4122,796335.3859,802269.3342,806189.4289,809716.1015,810084.1996,811652.9773,812482.4499,813843.5593,814336.995,815765.206,816657.9089,816947.9817,816459.0347,816328.144,816077.0014,816826.4134
Bloomington,229070.6048,229773.6086,229803.5813,230590.78,232632.9446,234772.5859,236925.3618,237582.0768,237687.2387,236235.6769,233924.742,230789.823,230573.4167,234070.3898,240100.1903,246124.6996,251740.5726,257125.4802,261294.7138,264749.1604,263129.0785,257735.6399,249556.1076,244613.9793,246077.5718,253237.1535,264600.3052,274623.5891,281574.5571,285366.1218,287644.4389,290278.3733,294403.0155,300408.3396,307113.0628,314200.1305,319204.8534,321604.1968,321310.17,320535.4815,320874.7887,322104.8974,324026.4527,326746.5207,330299.9295,335107.2454,339517.872,343228.9924,344574.4423,344246.2383,343126.552,342548.2938,342227.68,341594.4095,341342.9204,341890.8922,344034.246,347502.9108,352177.3198,357143.6137
Oildale,124629.5648,124893.8852,124853.3842,125364.0606,126030.3793,127082.1025,127741.3167,128694.7613,129544.9973,130928.0396,132013.2207,132993.6785,133793.885,134501.4787,134821.5416,134975.4624,135021.829,135110.3586,134756.2549,134616.1549,135066.3108,136309.4547,137700.7479,138742.353,139402.3456,139827.857,140364.9935,141023.7414,141489.1371,141866.5019,141993.3336,142674.819,143534.8492,144930.2303,146344.3873,147743.1722,149115.209,150453.6036,151837.542,152646.4651,153467.013,154253.6876,155269.6215,155927.588,156569.6332,157371.2004,158397.564,159452.2518,160717.3907,162013.9597,163124.5765,163718.3776,164165.3924,164947.9707,165718.2578,166727.7398,167343.2447,168312.0727,169293.318,170376.7755
Selma,166439.4186,166947.5291,167761.9199,169020.759,170367.8673,171526.4362,172484.4955,173477.3676,174873.4696,176734.578,178263.2383,179494.2701,180531.7092,181630.1846,182728.2247,183754.4345,184651.6894,185688.3542,186504.9866,187707.7018,188968.6253,190726.3824,192185.3826,193790.3825,195009.6296,196320.2306,197218.541,198116.4774,198844.1881,199561.9787,200097.7683,200762.3402,201376.562,202459.1336,203590.5367,205436.197,207613.7612,210002.8431,212162.5609,213709.6788,215379.9706,216681.6069,218255.4826,219598.324,220835.841,221489.6731,221730.6636,222249.8439,223476.1259,225197.5646,227115.346,228496.357,229431.3849,229884.6336,230177.2563,230870.2387,231437.0211,232318.2748,233314.0392,234342.734
South Lake Tahoe,364876.7434,366035.9553,366337.526,367143.6549,369021.0996,370897.5742,371569.6787,372541.882,374897.6267,378886.6318,382819.6698,386186.8485,389480.8751,391438.8473,392407.1281,392174.3962,392812.6822,393414.5696,394493.2462,396551.5555,399901.7637,403739.8913,407418.0485,410893.9285,414416.591,417230.7895,419226.6653,420987.4861,422777.0525,424880.0796,426298.9177,428038.2087,430744.8832,434775.5857,439241.3362,443891.8611,448910.796,453864.9574,458559.7041,462367.4223,465928.1051,467594.8766,467594.5587,466841.4291,466763.4724,467347.1497,467909.0075,468620.9032,469951.7208,471338.4237,472866.0724,473796.6805,474445.9188,474710.4231,475140.0709,475826.9439,476824.2004,478107.6349,478851.4238,478958.6532
Mill Valley,1260786.858,1278484.889,1293980.613,1304254.501,1313263.477,1323535.572,1327649.94,1333486.999,1343794.143,1363276.584,1381211.506,1396284.457,1415412.947,1434988.968,1446114.324,1444674.987,1434385.842,1423584.722,1407627.156,1395462.686,1388516.992,1390259.787,1393974.696,1400679.462,1411569.935,1426635.444,1439744.509,1446982.909,1444406.621,1441477.314,1439516.779,1446278.257,1453756.26,1463111.984,1471774.046,1484334.697,1503640.764,1520453.194,1531377.012,1537783.871,1545441.437,1551326.976,1545651.994,1537419.056,1528989.041,1532232.677,1534571.246,1538247.002,1536220.572,1531211.29,1523909.715,1519891.281,1521391.992,1526169.195,1531344.519,1536518.209,1541809.769,1547438.55,1551583.869,1553891.543
Sebastopol,680452.7076,687993.8979,694784.9547,701511.3282,708353.4482,712914.8672,715263.5127,718515.3547,726394.698,736691.5861,745965.507,754994.8846,762880.7547,770904.6624,775445.483,777759.841,776950.6005,776636.6241,777489.0513,779491.4614,779914.3239,781317.8336,784066.7505,789682.2136,794468.712,799749.0503,803311.3127,808632.1291,814403.3959,822933.1243,827975.4079,833649.8512,838498.4596,845446.7759,851156.2767,855797.1614,862801.5741,871182.3173,881413.0095,890069.8401,898177.1486,902971.5087,903495.9274,901974.237,899235.4562,898782.4282,897040.5405,893109.9558,889170.6218,886191.8908,888899.48,893051.6428,898274.4455,902032.5796,903435.6319,904502.7638,904765.4418,905460.8598,906589.2777,908031.7939
Lafayette,1188580.809,1206241.837,1221280.48,1230055.667,1238589.596,1245955.952,1247744.934,1244268.612,1242245.631,1248421.98,1259023.408,1270984.98,1289929.342,1313501.571,1332787.768,1338852.754,1332385.531,1319986.874,1302859.004,1288895.624,1279648.812,1280037.456,1284627.56,1294241.396,1305664.717,1321092.531,1335260.234,1348671.602,1355340.51,1359965.666,1360822.501,1361394.006,1361448.42,1361043.109,1365349.141,1373100.842,1388072.789,1402574.988,1414675.6,1420154.395,1423052.747,1423717.72,1417976.966,1411456.397,1406624.539,1411850.915,1418246.132,1422001.64,1421152.801,1417700.959,1417918.868,1422185.778,1428057.641,1435313.809,1440349.526,1446103.869,1448730.284,1451874.301,1452764.979,1450259.542
Patterson,253866.4005,255095.3386,255769.2358,256509.6301,257860.7034,259572.2209,261114.0059,262451.5564,263956.9575,265864.3452,268394.2432,271410.6123,274636.6971,277243.1285,278858.1494,279857.4271,280390.1606,281273.5922,282557.7784,283971.1985,285457.7244,287446.0671,290394.9774,293856.8661,297164.0179,300441.1534,303409.3335,306277.732,307928.3363,309422.887,310686.6267,312635.785,315115.6917,318571.8157,322530.7076,326987.1283,331266.8408,335762.3613,339757.6019,342941.3674,345735.0875,347764.5125,349526.6674,350830.1962,352369.7929,354082.855,355610.2589,357069.5335,358603.4676,360355.6941,362626.8723,364742.3937,366499.7781,367493.0948,368113.4654,368619.1856,368940.0234,369452.4956,370664.0808,372219.8064
