Year,City,Percent Population 25 years and over - Less than 9th grade,Percent Population 25 years and over - 9th to12th (No Diploma),Percent Population 25 years and over - High School Graduate (and equivalent),"Percent Population 25 years and over - Some college, no degree",Percent Population 25 years and over - Associate's degree,Percent Population 25 years and over - Bachelor's degree,Percent Population 25 years and over - Graduate or Prefessional Degree,Total population,Percent Under 5 years,Percent 5 to 9 years,Percent 10 to 14 years,Percent 15 to 19 years,Percent 20 to 24 years,Percent 25 to 34 years,Percent 35 to 44 years,Percent 45 to 54 years,Percent 55 to 59 years,Percent 60 to 64 years,Percent 65 to 74 years,Percent 75 to 84 years,Percent 85 years and over,Violent Crimes Sum,Unemployment Rate,Income,House price mean,% All Families,Crime_Rate_per_100k,Percent Home Occupied,Percent Renter Occupied
2017,Modesto,9.5,8.7,27.6,26.0,9.3,12.8,6.2,214220.0,6.2,7.3,6.7,6.7,6.8,15.1,11.8,12.1,6.8,5.4,9.2,4.3,1.7,2074.0,8.2,72621.0,261032.4,10.9,968.1635701615163,53.883862794508474,46.116137205491526
2017,Moreno Valley,12.8,12.5,29.8,22.4,7.6,9.8,5.2,207211.0,7.1,8.6,8.1,7.9,8.6,16.6,13.7,11.7,4.6,4.4,5.4,2.6,0.6,798.0,9.0,48908.0,294565.3,11.3,385.1146898571987,58.7593031814836,41.2406968185164
2017,Mountain View,4.7,5.0,8.5,10.5,3.7,28.7,38.8,81443.0,6.2,5.9,3.9,4.3,6.5,24.4,16.3,10.9,4.7,5.3,5.3,3.7,2.5,150.0,2.9,33177.0,1371752.6,2.1,184.17789128593003,41.32079452632848,58.679205473671516
2017,Norwalk,14.1,9.0,27.4,21.4,8.7,13.5,6.0,106086.0,6.8,4.7,6.8,7.4,7.5,14.2,14.7,13.5,5.3,5.8,7.6,4.3,1.5,437.0,5.8,27661.0,426300.8,6.0,411.9299436306393,65.85445211669861,34.1455478833014
2017,Oakland,10.9,7.7,16.3,16.9,5.8,24.6,17.9,425204.0,6.3,5.0,5.5,4.7,5.8,19.1,15.9,12.6,6.5,5.5,8.4,3.4,1.4,5521.0,6.9,158851.0,660691.6,11.6,1298.435574453674,39.32427243139798,60.67572756860202
2017,Oceanside,8.1,5.2,19.3,24.4,8.0,21.7,13.3,176208.0,5.5,5.8,6.1,6.1,6.7,15.1,11.4,11.8,7.3,6.7,10.0,4.9,2.5,694.0,5.8,61138.0,492533.4,6.6,393.8527195133025,58.60839412476692,41.391605875233076
2017,Ontario,14.7,9.9,26.1,22.9,9.0,13.1,4.3,175850.0,6.9,5.9,8.1,6.7,8.6,16.7,13.6,11.8,5.0,6.1,7.1,2.3,1.1,683.0,7.1,50572.0,377272.0,10.9,388.39920386693206,53.50984734635767,46.49015265364233
2017,Orange,8.0,6.5,20.0,20.6,8.4,26.1,10.5,140557.0,4.9,5.7,5.2,6.7,9.9,17.4,13.4,12.8,7.4,4.5,6.6,3.9,1.6,218.0,3.0,42663.0,647718.7,9.0,155.09722034477116,57.15725570166186,42.84274429833814
2017,Oxnard,21.1,7.6,23.9,22.8,6.9,13.6,4.3,210038.0,7.3,8.0,7.6,6.8,7.9,15.5,14.0,11.7,6.1,5.1,5.9,2.9,1.2,908.0,6.5,52717.0,480210.3,11.2,432.3027261733591,54.14003073012501,45.859969269874995
2017,Palmdale,13.3,13.7,26.2,27.3,6.7,8.3,4.5,157507.0,8.7,8.2,7.4,8.3,7.8,13.9,11.3,14.5,6.7,4.1,5.6,2.6,1.0,681.0,7.5,42005.0,272983.8,15.1,432.36173630378335,60.39042971074872,39.60957028925128
2017,Pasadena,6.9,5.4,13.7,14.7,7.7,28.4,23.2,142632.0,7.3,4.3,3.7,5.3,6.5,19.2,14.4,15.3,4.8,5.1,8.2,3.6,2.2,574.0,3.3,54177.0,723205.5,6.4,402.4342363564979,42.40175720324123,57.59824279675877
2017,Perris,23.4,13.4,29.5,19.6,6.9,4.6,2.6,77895.0,10.5,8.3,9.6,8.8,9.1,17.0,12.9,11.3,3.8,2.5,3.9,1.9,0.3,192.0,10.2,15947.0,287057.8,13.2,246.4856537646832,65.64244058443595,34.357559415564054
2017,Pittsburg,8.5,10.0,27.3,26.5,9.5,13.1,5.0,72157.0,6.0,6.5,6.0,7.0,6.8,16.0,15.2,10.8,7.1,5.0,9.2,3.4,1.1,341.0,8.1,20784.0,388013.9,8.4,472.58062280859787,55.00866050808314,44.99133949191686
2017,Pomona,17.2,14.6,23.0,21.8,6.1,12.6,4.8,152946.0,7.6,6.5,6.5,7.7,8.8,14.2,14.3,13.6,4.4,5.3,6.5,3.1,1.5,853.0,6.1,38980.0,373886.8,15.1,557.7131798150981,55.01539250897897,44.98460749102104
2017,Rancho Cordova,5.1,7.4,29.1,27.6,8.8,15.1,6.7,73554.0,6.9,7.3,5.9,5.2,5.6,17.8,16.1,10.8,6.5,5.9,6.7,3.6,1.8,305.0,8.9,25850.0,342891.3,7.6,414.66133724882405,52.56866537717602,47.43133462282398
2017,Rancho Cucamonga,4.3,4.5,19.5,23.9,11.2,22.8,13.9,177446.0,8.5,5.7,7.1,6.4,7.7,15.2,12.5,13.6,6.5,6.1,7.1,2.6,1.1,329.0,5.0,52731.0,479741.0,5.3,185.4085186479267,63.75756196544727,36.242438034552734
2017,Redwood City,6.6,4.5,14.5,15.7,6.3,26.9,25.4,86683.0,6.3,6.2,3.8,3.9,5.1,19.5,15.8,15.3,6.7,5.4,8.3,2.1,1.7,209.0,2.2,32344.0,1318421.1,6.0,241.10840649262255,50.454489240662866,49.54551075933713
2017,Rialto,14.4,13.0,31.3,22.7,7.1,8.0,3.5,103555.0,7.0,8.1,7.4,7.2,9.4,16.2,13.4,12.0,6.5,4.4,5.1,2.4,0.8,399.0,9.7,26699.0,304360.4,16.8,385.30249625802713,61.19704857859845,38.80295142140155
2017,Richmond,14.1,11.1,18.2,19.0,8.7,18.9,10.0,110037.0,5.9,6.2,6.5,5.8,8.8,16.6,13.8,13.9,5.3,5.0,6.9,4.1,1.2,1014.0,6.5,37029.0,456288.7,11.6,921.5082199623763,50.93035188635934,49.06964811364066
2017,Riverside,8.7,10.3,25.9,23.8,7.7,14.0,9.7,327722.0,6.4,5.7,7.1,9.5,9.2,17.5,12.2,12.8,5.5,4.5,5.7,3.0,1.1,1669.0,7.4,86905.0,365396.4,9.3,509.2731034230232,53.101662735170585,46.89833726482941
2017,Roseville,2.3,2.7,18.4,24.8,11.7,28.4,11.7,135325.0,5.4,6.4,6.9,6.7,5.2,12.2,13.7,14.5,6.5,5.8,9.0,5.2,2.4,237.0,4.6,50198.0,430055.4,7.2,175.13393681876963,65.19781664608152,34.80218335391848
2017,Sacramento,8.3,5.5,21.5,23.0,9.0,20.3,12.5,501890.0,7.0,6.9,6.0,5.4,6.4,18.0,13.5,11.5,6.4,6.1,7.4,3.7,1.6,3378.0,8.2,189193.0,303975.0,11.6,673.0558488911913,48.615963592733344,51.384036407266656
2017,Salinas,33.1,7.7,23.9,14.6,5.9,10.3,4.5,157594.0,8.0,8.7,9.4,7.5,6.4,16.2,14.7,10.6,4.6,4.9,5.2,2.4,1.5,1021.0,4.6,41218.0,440777.4,10.7,647.8673045928144,45.805230724440776,54.19476927555922
2017,San Bernardino,11.0,21.0,29.3,21.0,6.0,9.3,2.4,216983.0,7.1,8.4,7.2,7.9,8.2,15.0,14.2,10.4,6.7,4.7,6.5,2.6,1.2,2805.0,11.4,60714.0,238739.6,17.7,1292.7280017328546,49.1962315116777,50.8037684883223
2017,San Diego,5.8,5.4,15.6,19.7,7.8,27.1,18.5,1419488.0,6.0,5.3,5.7,5.7,8.3,19.8,13.9,12.0,5.7,5.1,7.3,3.5,1.6,5221.0,5.7,504208.0,588067.9,8.5,367.8086746770667,47.05062196553803,52.94937803446197
2017,San Francisco,7.3,4.4,11.5,14.1,4.8,35.1,22.7,884363.0,4.5,3.3,3.8,3.5,5.6,23.5,15.7,13.4,5.8,5.7,8.5,4.4,2.5,6301.0,3.8,360323.0,1185362.2,5.1,712.4902330830214,36.516125809343286,63.48387419065672
2017,San Jose,8.9,6.2,17.3,17.2,7.0,25.2,18.2,1035353.0,6.2,5.9,6.4,5.7,6.6,16.2,14.6,13.7,6.3,5.6,7.4,3.9,1.5,4188.0,4.5,321913.0,813893.9,5.8,404.4997213510754,57.3807208780012,42.6192791219988
2017,San Leandro,7.0,11.7,22.3,21.0,5.4,22.8,9.8,90555.0,5.2,4.6,5.5,4.3,4.8,13.7,14.0,11.3,9.2,7.5,11.3,6.0,2.7,524.0,6.5,33458.0,600970.2,7.6,578.6538567721275,56.45884392372527,43.54115607627473
2017,San Marcos,8.3,6.2,22.2,20.4,7.1,26.4,9.3,96188.0,7.2,7.6,7.6,5.9,6.6,14.8,15.9,12.0,3.9,5.0,7.4,4.2,1.7,195.0,2.9,29611.0,573260.3,3.7,202.72799101759054,64.83739150991185,35.16260849008815
2017,San Mateo,7.5,1.9,13.5,15.2,6.3,30.8,24.8,104733.0,6.7,7.4,5.8,4.5,5.2,14.6,16.7,13.1,4.3,5.7,7.8,4.6,3.6,268.0,3.5,39660.0,1238667.5,5.4,255.88878385991043,52.41553202218861,47.58446797781139
2017,San Ramon,2.2,1.8,5.9,10.5,5.7,39.6,34.2,75922.0,5.2,9.1,10.2,7.7,3.7,9.6,18.2,16.4,5.7,4.7,6.1,2.6,0.9,56.0,2.9,24317.0,976805.4,5.1,73.75991148810621,73.33963893572398,26.66036106427602
2017,Santa Ana,25.2,16.3,22.5,16.7,5.0,10.6,3.7,334135.0,7.7,6.8,7.8,6.8,8.1,17.3,13.7,13.1,6.0,4.5,5.1,2.3,0.9,1640.0,4.7,76650.0,468938.9,13.2,490.81957891271486,45.97390737116764,54.02609262883236
2017,Santa Barbara,5.6,5.9,10.5,16.9,6.6,30.9,23.5,92099.0,2.5,3.9,5.1,6.3,8.5,18.4,12.1,11.3,6.4,6.8,9.9,4.8,4.0,377.0,3.9,40145.0,1071905.5,6.4,409.34212097851224,41.736206252335286,58.263793747664714
2017,Santa Clara,2.7,4.4,15.0,15.6,5.8,28.4,28.1,127131.0,7.3,4.6,4.4,6.4,7.8,20.7,15.4,11.8,4.6,4.2,6.9,4.2,1.7,214.0,2.9,43159.0,990671.8,3.7,168.33030496102447,42.73732014180124,57.26267985819875
2017,Santa Clarita,2.8,4.6,17.9,26.8,11.2,24.6,12.0,210886.0,7.6,6.9,6.6,6.7,6.4,13.7,12.2,14.9,7.2,5.9,6.8,3.5,1.7,352.0,5.0,67564.0,508526.2,6.2,166.91482601974528,66.71452252678941,33.285477473210584
2017,Santa Maria,32.8,9.5,18.6,21.9,6.5,7.7,3.0,107018.0,10.3,8.8,7.1,6.7,10.4,12.5,13.0,12.2,5.2,4.3,5.5,2.2,1.8,476.0,4.2,27968.0,364236.4,10.7,444.78498944102864,50.28604118993135,49.71395881006865
2017,Santa Monica,3.6,3.7,7.9,13.3,5.5,38.8,27.3,92298.0,5.5,3.9,3.1,4.0,6.5,18.1,15.1,11.6,6.3,5.6,10.8,5.5,4.0,705.0,6.2,45258.0,1244451.1,5.3,763.830202171228,29.89305758098016,70.10694241901984
2017,Santa Rosa,5.9,6.1,17.4,25.4,10.1,21.6,13.7,175269.0,5.9,6.6,4.9,5.9,6.0,15.7,12.8,11.6,6.4,6.6,10.1,5.2,2.2,722.0,4.2,64155.0,544879.5,5.9,411.9382206779294,55.00584521861117,44.99415478138882
2017,Simi Valley,4.3,5.4,20.3,25.3,11.2,23.5,10.0,126875.0,5.7,4.8,7.5,7.3,5.5,13.7,12.1,15.7,7.0,5.6,8.4,5.3,1.4,184.0,5.3,40822.0,559115.6,6.5,145.02463054187191,69.24207535152614,30.75792464847386
2017,South Gate,22.7,17.9,28.4,16.8,4.9,7.4,1.9,95422.0,6.1,7.2,8.7,8.2,8.2,15.7,13.7,12.2,4.2,5.4,6.6,3.0,0.7,674.0,10.3,24019.0,392223.1,19.1,706.3360650583722,42.90769807235939,57.09230192764062
2017,Stockton,12.5,8.8,30.8,20.3,8.9,13.4,5.1,310476.0,7.2,7.5,7.9,7.9,7.6,14.9,12.9,11.6,5.7,5.2,7.7,2.8,1.2,4379.0,6.6,91392.0,258585.8,14.8,1410.414975714709,50.2516631652661,49.74833683473389
2017,Sunnyvale,4.1,4.6,12.2,11.6,6.0,28.0,33.5,153656.0,6.8,5.4,5.2,4.4,4.3,22.5,15.6,13.0,6.3,4.7,6.7,3.4,2.0,182.0,4.1,55024.0,1265598.6,3.9,118.4463997500911,46.60693515556848,53.39306484443153
2017,Thousand Oaks,2.0,3.1,12.3,21.2,9.8,32.1,19.5,128972.0,5.1,6.3,7.0,6.7,5.7,9.7,11.4,15.4,7.6,5.7,11.6,5.2,2.7,172.0,3.1,46017.0,700551.5,3.6,133.36228018484633,71.40839255057914,28.591607449420863
2017,Torrance,3.4,3.7,15.3,17.8,8.7,32.9,18.2,146745.0,6.5,5.7,4.8,4.5,4.6,13.9,12.8,14.9,8.1,5.8,9.7,5.7,3.0,267.0,5.0,54327.0,739432.6,6.6,181.94827762445058,56.63666316932648,43.36333683067352
2017,Tracy,6.9,6.3,27.2,30.1,7.5,15.9,6.1,90886.0,5.7,8.9,8.5,7.6,7.6,12.5,14.4,15.5,5.7,4.4,5.5,2.7,0.9,193.0,4.0,25830.0,469956.9,7.4,212.35393790022664,63.20170344560589,36.79829655439411
2017,Tustin,5.8,5.7,17.7,18.5,6.7,26.6,18.9,80502.0,7.3,6.3,7.8,5.7,5.3,16.0,14.4,15.7,4.6,5.9,6.5,2.3,2.2,132.0,2.9,27780.0,642777.8,8.6,163.97108146381458,46.9150467962563,53.0849532037437
2017,Union City,3.8,5.7,27.8,23.5,5.7,21.1,12.3,75344.0,3.6,4.1,5.1,5.3,5.8,18.3,13.6,15.0,7.5,7.0,8.2,4.1,2.3,255.0,2.6,22684.0,773075.3,1.4,338.4476534296029,65.77323223417386,34.22676776582613
2017,Upland,3.6,6.1,19.2,25.5,10.8,22.2,12.6,76985.0,6.3,7.4,5.4,5.7,7.7,15.9,8.6,14.4,7.5,6.6,8.5,3.8,2.2,232.0,8.6,25582.0,506686.1,5.9,301.35740728713387,56.1762176530373,43.82378234696271
2017,Vacaville,5.9,7.8,21.9,31.4,10.8,15.2,7.0,100023.0,5.0,5.9,5.4,4.9,7.4,16.0,11.1,14.3,7.8,6.9,9.2,4.3,1.6,198.0,4.8,34017.0,421306.0,5.4,197.9544704717915,57.844607108210596,42.155392891789404
2017,Vallejo,6.8,5.7,24.8,26.2,9.5,18.8,8.3,122086.0,6.6,6.2,6.1,5.9,7.0,15.4,12.4,12.1,6.0,7.5,9.0,4.0,1.9,1048.0,9.5,41719.0,356729.1,8.6,858.41128384909,55.13075577075194,44.86924422924806
2017,Victorville,10.3,11.5,29.2,28.5,9.3,8.7,2.5,122465.0,8.6,8.2,8.3,5.9,7.5,14.8,13.4,12.6,6.4,3.7,5.5,3.4,1.7,862.0,14.0,35088.0,225102.0,16.8,703.8745764095863,55.55460556315549,44.4453944368445
2017,Visalia,6.5,8.0,21.0,29.6,11.0,16.7,7.1,133009.0,7.8,8.6,8.0,8.0,7.7,15.1,12.9,10.3,5.3,5.5,6.1,3.1,1.6,457.0,4.8,43785.0,228623.5,13.6,343.58577239134195,60.25351147653306,39.74648852346694
2017,Vista,14.6,7.6,26.2,21.7,8.0,15.4,6.5,101557.0,7.1,8.0,6.7,6.6,7.1,15.3,15.6,13.4,5.2,4.5,5.6,3.1,1.7,370.0,3.9,31618.0,503304.9,6.3,364.32742203885505,52.340438990448476,47.659561009551524
2017,West Covina,7.3,5.5,26.0,19.5,9.9,23.3,8.6,107623.0,7.0,5.8,5.3,5.1,6.7,17.0,12.7,12.7,6.4,5.7,9.4,4.1,2.0,275.0,6.4,29807.0,501784.9,4.6,255.5215892513682,62.66984265441003,37.33015734558996
2017,Westminster,10.7,9.1,22.4,20.0,9.0,21.2,7.5,91548.0,4.5,5.3,6.1,6.3,5.1,14.3,12.9,17.0,6.1,5.9,7.9,5.7,2.9,281.0,5.9,28876.0,607713.7,12.7,306.94280595971514,51.606870757722675,48.393129242277325
2017,Whittier,5.1,5.1,31.8,25.4,7.3,15.7,9.5,86841.0,7.1,7.3,7.0,5.7,7.5,14.2,13.4,13.2,6.3,4.2,6.7,5.0,2.3,300.0,3.1,26722.0,487428.6,9.6,345.458942204719,59.24706234563282,40.75293765436719
2017,Yuba City,11.9,8.9,24.1,24.8,12.8,12.9,4.6,66872.0,7.5,6.4,7.8,6.1,6.1,17.5,10.4,12.1,6.3,5.3,8.6,4.4,1.5,255.0,7.2,22172.0,267727.7,12.6,381.3255174063883,55.66029226050875,44.33970773949125
2018,Alhambra,10.61,8.16,18.33,18.35,8.55,25.96,10.04,84650.0,5.4,3.9,4.1,4.8,6.5,20.2,11.5,14.7,6.2,5.0,9.2,4.6,3.8,193.0,4.8,30556.0,648832.2,9.0,227.99763733018312,35.33184971854955,64.66815028145045
2018,Anaheim,12.53,8.98,23.99,20.89,7.36,18.51,7.73,352018.0,7.2,6.7,7.3,6.3,7.1,16.2,13.6,12.8,5.9,5.0,7.1,3.3,1.4,1192.0,4.2,101547.0,594969.0,10.2,338.6190478895966,48.36873565934986,51.63126434065014
2018,Antioch,6.54,6.61,26.27,27.42,10.67,15.7,6.8,111535.0,7.3,7.0,6.7,8.0,6.3,13.7,13.2,12.3,6.9,5.7,6.9,4.7,1.3,602.0,7.4,34518.0,443490.1,12.1,539.7408885103331,58.2073121270062,41.7926878729938
2018,Bakersfield,7.75,11.8,25.33,24.91,9.16,13.57,7.49,383601.0,8.2,7.1,8.8,8.2,7.0,16.1,12.6,11.1,5.3,5.1,6.1,3.0,1.4,1895.0,7.7,121615.0,237883.9,15.5,494.00288320416263,59.219668626402985,40.78033137359701
2018,Baldwin Park,20.63,13.21,30.26,16.83,5.57,11.63,1.88,75806.0,6.2,4.3,6.4,8.5,8.2,15.8,12.6,15.7,5.5,6.3,6.6,3.0,0.8,287.0,6.7,18224.0,452386.0,11.4,378.5980001582988,54.647717295873576,45.35228270412643
2018,Bellflower,10.96,10.4,23.94,26.82,10.13,12.16,5.58,77132.0,7.5,7.5,6.2,4.9,7.3,17.8,13.9,13.2,6.0,5.3,6.3,2.8,1.1,335.0,7.6,24333.0,510548.0,8.4,434.3203858320801,40.143015657748734,59.856984342251266
2018,Berkeley,2.23,2.56,8.24,12.37,3.79,33.3,37.51,121654.0,2.7,3.5,3.1,11.7,16.7,18.2,10.5,9.5,5.4,5.0,9.0,3.4,1.2,586.0,3.9,43806.0,1241931.5,5.8,481.6939845792165,40.91676939232068,59.08323060767932
2018,Buena Park,5.49,8.46,21.07,25.89,11.69,20.01,7.39,82435.0,4.7,5.4,7.9,5.0,8.8,17.7,11.9,13.8,7.0,5.7,7.3,3.4,1.4,257.0,5.0,23171.0,592230.4,7.0,311.7607812215685,58.71563592421561,41.28436407578439
2018,Burbank,3.3,4.11,15.03,24.42,9.91,30.01,13.22,103687.0,4.0,6.3,4.5,5.0,6.3,14.7,15.4,14.9,8.3,5.7,6.9,5.6,2.5,229.0,3.5,43060.0,791802.5,5.4,220.85700232430295,45.19739897816999,54.80260102183
2018,Carson,9.48,10.05,22.72,22.63,7.28,19.07,8.77,91899.0,5.0,6.4,7.3,7.5,5.0,14.6,14.9,12.5,5.5,6.2,9.1,4.0,1.8,435.0,6.0,23896.0,513525.8,9.7,473.345738256129,70.79427519250083,29.205724807499163
2018,Chico,3.41,2.72,15.74,28.23,11.99,25.34,12.56,94787.0,5.0,6.1,6.0,8.7,16.4,15.0,10.7,9.9,4.1,4.8,7.8,3.8,1.7,611.0,7.5,37100.0,343055.6,14.2,644.6031628809858,43.307277628032345,56.692722371967655
2018,Chino,6.93,10.09,22.35,20.27,10.67,21.38,8.32,91589.0,6.3,6.3,6.4,4.0,6.6,17.2,16.9,11.1,6.5,5.4,8.4,3.7,1.1,259.0,2.9,25509.0,503649.2,4.7,282.7850506065139,67.3958210827551,32.604178917244894
2018,Chula Vista,6.13,8.34,20.96,26.79,10.35,18.54,8.89,271653.0,6.8,7.4,7.7,6.6,7.0,14.9,14.2,13.9,4.7,5.3,6.6,3.3,1.6,835.0,7.9,78112.0,535473.5,6.1,307.37742634905555,58.17672060630888,41.82327939369111
2018,Citrus Heights,4.37,5.16,24.23,33.14,12.31,15.75,5.04,87916.0,5.7,4.5,7.1,6.5,5.9,15.0,14.5,11.5,5.7,7.0,9.7,4.4,2.4,324.0,5.9,33390.0,329859.4,8.7,368.53360025478867,54.633123689727455,45.36687631027254
2018,Clovis,3.82,5.33,20.04,27.69,11.19,20.62,11.32,112019.0,7.5,8.9,7.7,5.6,5.9,15.0,15.4,10.6,4.9,4.6,8.9,3.3,1.6,221.0,5.5,38223.0,340448.1,6.8,197.28796007820102,62.812966015226436,37.187033984773564
2018,Compton,21.16,11.59,31.91,22.47,5.43,5.32,2.12,96616.0,8.7,8.2,9.3,8.5,5.3,15.0,14.5,11.9,5.0,4.0,5.3,2.4,1.7,1174.0,8.4,24489.0,383123.6,22.9,1215.1196489194335,51.876352648127735,48.123647351872265
2018,Concord,6.82,4.17,20.78,25.52,8.51,22.7,11.5,129681.0,5.2,4.9,4.4,5.2,7.3,16.7,12.4,13.4,7.6,7.3,9.4,4.5,1.7,473.0,3.8,49444.0,577420.4,6.0,364.7411725696131,58.805921850982934,41.19407814901707
2018,Corona,7.73,7.23,23.86,23.18,8.78,20.73,8.49,168826.0,7.0,7.2,10.0,7.0,7.1,15.6,13.4,12.9,6.1,4.1,5.5,3.3,0.8,263.0,3.6,43987.0,482374.3,7.5,155.78169239335173,63.85977675222225,36.140223247777755
2018,Costa Mesa,7.57,4.14,17.48,20.43,6.16,28.85,15.37,113610.0,5.4,6.4,6.6,6.3,5.6,17.5,16.5,14.7,4.6,5.0,6.5,2.8,2.2,344.0,3.6,40295.0,810414.7,7.7,302.79024733738225,39.79898250403276,60.20101749596725
2018,Daly City,6.95,6.13,19.98,19.75,8.24,30.28,8.67,107016.0,4.9,3.1,4.5,4.5,8.8,19.3,11.4,13.1,7.3,6.1,8.8,5.1,3.1,242.0,4.2,32792.0,977421.5,7.2,226.1344098078792,56.449743839960966,43.550256160039034
2018,Davis,0.49,0.52,5.28,11.64,3.2,31.85,47.02,69288.0,3.7,4.2,4.1,10.5,28.9,10.4,9.7,8.8,4.6,4.4,5.7,3.7,1.4,117.0,5.4,24796.0,666483.0,6.4,168.86040872878422,40.97435070172609,59.02564929827392
2018,Downey,11.36,10.85,27.42,21.1,5.75,16.29,7.23,112262.0,5.3,6.7,5.8,6.4,5.2,16.1,16.5,13.6,5.1,5.1,9.3,3.1,1.7,367.0,4.9,34820.0,576480.7,6.1,326.91382658424044,46.740379092475585,53.25962090752441
2018,El Cajon,8.71,6.84,29.25,25.92,7.85,15.07,6.36,103229.0,7.6,6.8,6.7,6.6,7.3,16.1,15.4,11.5,4.4,5.4,6.6,3.5,2.1,515.0,6.0,33153.0,520706.3,15.5,498.89081556539344,38.95876692908636,61.04123307091365
2018,Elk Grove,4.67,5.05,17.25,26.69,11.32,24.56,10.46,172891.0,5.6,6.2,7.2,7.7,6.0,12.8,13.4,14.0,7.2,6.2,8.2,3.7,1.8,414.0,5.2,53620.0,433326.4,7.1,239.45723027803643,74.26892950391645,25.731070496083554
2018,El Monte,26.44,11.54,26.74,15.96,6.11,10.71,2.51,115602.0,7.4,5.5,7.1,6.8,7.9,15.6,12.2,13.3,5.5,5.4,7.4,4.2,1.8,362.0,9.4,30469.0,512909.8,12.3,313.1433712219512,39.51229118120057,60.48770881879943
2018,Escondido,12.63,6.59,23.81,26.18,7.04,15.1,8.66,152232.0,5.5,6.8,6.8,6.2,6.9,17.2,12.2,11.2,7.4,5.7,8.2,3.9,2.0,535.0,3.6,51439.0,528855.1,10.7,351.43727994114244,51.69423977915589,48.30576022084411
2018,Fairfield,6.34,5.92,22.11,28.53,8.59,19.57,8.94,116885.0,8.8,6.3,6.6,6.1,7.2,16.4,12.4,12.2,5.7,5.3,7.5,3.5,2.0,587.0,3.8,38964.0,450093.0,4.6,502.2030200624546,59.00574889641721,40.9942511035828
2018,Folsom,1.62,3.79,11.63,20.69,10.55,31.85,19.89,79015.0,5.9,7.7,7.6,7.2,4.5,10.0,15.9,16.5,6.2,6.4,7.3,3.6,1.2,85.0,3.9,26845.0,545641.0,4.7,107.57451116876543,70.81020674241013,29.18979325758987
2018,Fontana,12.68,10.37,28.28,23.57,5.97,14.73,4.4,213736.0,6.3,7.6,8.3,9.2,8.7,14.6,13.6,14.9,5.4,3.5,5.3,1.9,0.7,709.0,5.6,54788.0,392771.3,9.2,331.71763296777334,65.50887055559612,34.49112944440388
2018,Fremont,3.36,3.09,15.24,13.61,5.82,29.97,28.9,237815.0,6.4,6.2,6.5,4.8,4.3,15.6,16.0,14.8,7.0,5.6,7.0,4.1,1.8,502.0,3.3,78243.0,1122070.3,3.0,211.08845110695287,60.722364939994634,39.277635060005366
2018,Fresno,10.96,10.31,23.36,22.98,9.45,14.73,8.2,530073.0,7.7,7.8,8.0,7.6,7.4,16.5,12.3,11.1,5.5,4.5,6.7,3.2,1.5,2953.0,9.0,171209.0,240210.7,19.8,557.093079632428,44.16064576044484,55.83935423955516
2018,Fullerton,4.78,5.61,16.86,22.03,8.1,28.01,14.61,139629.0,6.6,5.0,6.4,5.5,9.1,18.6,11.2,10.8,7.7,6.1,7.3,3.7,2.1,332.0,5.9,45180.0,662273.6,6.9,237.77295547486554,53.840194776449756,46.159805223550244
2018,Garden Grove,14.03,10.39,27.47,20.57,7.31,15.22,5.02,172652.0,5.4,5.0,6.0,7.2,7.2,14.4,13.0,14.4,7.2,7.6,6.9,3.8,1.9,507.0,3.9,44696.0,596183.6,11.6,293.6542872367537,54.436638625380354,45.56336137461965
2018,Glendale,7.05,5.05,20.34,15.67,13.75,24.46,13.67,201374.0,4.6,4.3,4.8,5.3,5.7,16.0,12.4,15.7,6.9,6.7,9.1,6.0,2.7,202.0,6.2,73675.0,777493.1,10.4,100.31086436183419,30.274855785544624,69.72514421445538
2018,Hawthorne,11.97,9.53,23.45,21.7,9.61,17.0,6.74,86970.0,7.1,6.8,6.9,5.2,9.6,14.9,13.0,14.0,6.9,5.7,5.7,2.8,1.3,617.0,3.7,29174.0,624995.4,7.8,709.4400367942968,25.824364159868374,74.17563584013163
2018,Hayward,6.05,10.79,30.12,19.87,5.27,20.06,7.84,159618.0,7.0,5.0,6.9,5.7,7.4,16.6,14.3,12.6,5.7,5.8,7.9,3.5,1.6,669.0,4.7,48865.0,670140.5,4.9,419.1256625192648,52.57341655581704,47.42658344418295
2018,Hemet,7.58,12.16,33.81,26.71,9.66,6.87,3.22,85291.0,5.4,6.3,7.9,8.3,5.4,11.8,9.1,10.0,4.9,5.7,15.1,6.7,3.4,432.0,9.5,28544.0,261256.8,15.4,506.5012721154635,60.46454596412556,39.53545403587444
2018,Hesperia,9.67,11.69,35.14,28.9,7.73,4.42,2.45,95267.0,6.2,9.2,8.9,6.9,9.4,12.4,11.7,11.5,5.1,6.3,7.0,4.5,1.1,406.0,8.4,27703.0,268819.7,17.2,426.1706572055381,63.19893152366169,36.8010684763383
2018,Huntington Beach,3.09,3.55,17.5,21.84,8.62,27.96,17.44,200658.0,4.6,5.0,6.3,6.5,5.4,13.3,12.3,16.6,7.5,6.0,9.7,4.7,2.0,429.0,3.7,76622.0,819191.3,5.8,213.79660915587718,56.70173057346454,43.298269426535455
2018,Indio,6.93,6.0,48.33,19.55,5.1,7.58,6.52,91235.0,5.0,4.3,3.0,3.9,5.6,12.3,16.5,13.3,8.4,6.5,13.9,6.4,1.0,495.0,13.2,40637.0,305165.0,5.9,542.5549405381706,73.90801486330191,26.09198513669808
